Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",6151345,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"Castle on the Hill","Ed Sheeran",5661820,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
3,Starboy,"The Weeknd",3590301,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
4,Closer,"The Chainsmokers",3101351,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
5,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",3025226,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,2897927,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
7,"Don't Wanna Know","Maroon 5",2567090,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
8,"Let Me Love You","DJ Snake",2565040,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
9,"Fake Love",Drake,2481652,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
10,"Say You Won't Let Go","James Arthur",2477169,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
11,"I Feel It Coming","The Weeknd",2472372,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
12,"24K Magic","Bruno Mars",2343189,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
13,"Black Beatles","Rae Sremmurd",2234965,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
14,"Call On Me - Ryan Riback Extended Remix",Starley,2108340,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
15,Chantaje,Shakira,2069444,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
16,"In the Name of Love","Martin Garrix",2004765,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
17,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,1939642,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
18,"One Dance",Drake,1930010,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
19,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",1915819,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
20,"Just Hold On","Steve Aoki",1870908,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
21,"Side To Side","Ariana Grande",1856328,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
22,"Bad Things (with Camila Cabello)","Machine Gun Kelly",1769495,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
23,Mercy,"Shawn Mendes",1632041,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
24,"All We Know","The Chainsmokers",1601067,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
25,Starving,"Hailee Steinfeld",1566957,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
26,"My Way","Calvin Harris",1546284,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
27,Heathens,"Twenty One Pilots",1483106,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
28,"Treat You Better","Shawn Mendes",1385283,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
29,"Scars To Your Beautiful","Alessia Cara",1375531,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
30,"All Night","The Vamps",1366915,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
31,"Don't Let Me Down","The Chainsmokers",1354741,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
32,"I Would Like","Zara Larsson",1330073,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
33,"Now and Later","Sage The Gemini",1318417,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd
34,"Shed a Light","Robin Schulz",1316213,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
35,"Hear Me Now",Alok,1312991,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
36,"Love Me Now","John Legend",1304953,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
37,"By Your Side","Jonas Blue",1274284,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
38,"The Mack",Nevada,1258202,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
39,"Reggaetón Lento (Bailemos)",CNCO,1252160,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
40,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",1214509,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
41,Alone,"Alan Walker",1212713,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
42,"How Far I'll Go - From ""Moana""","Alessia Cara",1182473,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
43,"Cheap Thrills",Sia,1151762,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
44,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",1137600,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
45,Caroline,Aminé,1135396,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g
46,"Broccoli (feat. Lil Yachty)",DRAM,1101242,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
47,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",1088545,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
48,"The Greatest",Sia,1085493,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
49,Photograph,"Ed Sheeran",1074090,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
50,Safari,"J Balvin",1049768,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
51,"This Is What You Came For","Calvin Harris",999581,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
52,"Vente Pa' Ca","Ricky Martin",999056,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
53,"Otra Vez (feat. J Balvin)","Zion & Lennox",991155,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
54,"Bounce Back","Big Sean",982349,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
55,"Solo Dance","Martin Jensen",962233,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
56,Sexual,NEIKED,907294,https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop
57,"Party Monster","The Weeknd",906828,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
58,"Thinking Out Loud","Ed Sheeran",887313,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
59,"Deja Vu","J. Cole",880195,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ
60,Human,"Rag'n'Bone Man",872842,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
61,"Perfect Strangers","Jonas Blue",861122,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1
62,"Make Me (Cry)","Noah Cyrus",829300,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP
63,"Too Good",Drake,820550,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew
64,Ride,"Twenty One Pilots",815607,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
65,"Water Under the Bridge",Adele,815516,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y
66,"Work from Home","Fifth Harmony",814854,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
67,"Don't Leave",Snakehips,791673,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92
68,"All Time Low","Jon Bellion",783499,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
69,"Stressed Out","Twenty One Pilots",772864,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
70,"Setting Fires","The Chainsmokers",771755,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s
71,"i hate u, i love u (feat. olivia o'brien)",gnash,762035,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
72,Panda,Desiigner,761635,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
73,Faded,"Alan Walker",760661,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
74,"Lot to Learn","Luke Christopher",756703,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW
75,Sorry,"Justin Bieber",749050,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
76,Work,Rihanna,743818,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
77,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne",735225,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
78,"Trust Nobody (feat. Selena Gomez & Tory Lanez)","Cashmere Cat",733425,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu
79,Controlla,Drake,729144,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa
80,"Love Yourself","Justin Bieber",728060,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
81,"Chill Bill","Rob $tone",724954,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp
82,"Sunset Lover","Petit Biscuit",721673,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
83,"X (feat. Future)","21 Savage",715195,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
84,"Hymn For The Weekend - Seeb Remix",Coldplay,708708,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU
85,"The A Team","Ed Sheeran",698045,https://open.spotify.com/track/1VdZ0vKfR5jneCmWIUAMxK
86,"The Ocean","Mike Perry",692486,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv
87,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",681606,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT
88,"Steady 1234 (feat. Jasmine Thompson & Skizzy Mars)",Vice,675757,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA
89,"Versace On The Floor","Bruno Mars",673279,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
90,Sneakin’,Drake,669914,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W
91,Capsize,FRENSHIP,662554,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco
92,"Needed Me",Rihanna,661858,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
93,Traicionera,"Sebastian Yatra",659929,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT
94,"Shout Out to My Ex","Little Mix",659083,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g
95,"La Bicicleta","Carlos Vives",653198,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
96,"Deu Onda","MC G15",646713,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
97,Sidewalks,"The Weeknd",642778,https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko
98,"I Got You","Bebe Rexha",641589,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
99,"Cake By The Ocean",DNCE,636765,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl
100,"No Heart","21 Savage",629666,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO
101,Redbone,"Childish Gambino",615534,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
102,"Lighthouse - Andrelli Remix","Hearts & Colors",612502,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo
103,"7 Years","Lukas Graham",611338,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L
104,"iSpy (feat. Lil Yachty)",KYLE,610414,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
105,"Six Feet Under","The Weeknd",606041,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY
106,"Say Something Loving","The xx",606017,https://open.spotify.com/track/728zbo72kOoYdGR3AhNsyF
107,Weak,AJR,605434,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
108,"Juju On That Beat (TZ Anthem)","Zay Hilfigerrr",598164,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd
109,"Into You","Ariana Grande",592569,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0
110,"Final Song",MØ,591214,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7
111,"Fresh Eyes","Andy Grammer",585202,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3
112,"This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners",Kungs,579295,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD
113,Middle,"DJ Snake",578174,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n
114,"Shaky Shaky","Daddy Yankee",573888,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf
115,"Ay Mi Dios",IAmChino,571915,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY
116,"Dile Que Tu Me Quieres",Ozuna,571642,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o
117,"The Greatest",Sia,569193,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1
118,"Send My Love (To Your New Lover)",Adele,567705,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb
119,"You Was Right","Lil Uzi Vert",551904,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M
120,"Move Your Body - Single Mix",Sia,550009,https://open.spotify.com/track/7ynCQo1KpBOyTdTdAnjSLZ
121,"This Town","Niall Horan",549879,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7
122,"Lean On (feat. MØ & DJ Snake)","Major Lazer",547233,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
123,"Fast Car","Jonas Blue",546495,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
124,"DUELE EL CORAZON","Enrique Iglesias",545897,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf
125,"Me, Myself & I",G-Eazy,539891,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
126,"I See Fire","Ed Sheeran",537195,https://open.spotify.com/track/3B7udSGy2PfgoCniMSb523
127,"pick up the phone","Young Thug",534379,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
128,OOOUUU,"Young M.A",532784,https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL
129,"Love On The Brain",Rihanna,532321,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
130,"Love On Me",Galantis,531963,https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF
131,"No Problem (feat. Lil Wayne & 2 Chainz)","Chance The Rapper",531650,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH
132,Light,"San Holo",529086,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn
133,"Some Kind Of Drug",G-Eazy,528636,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF
134,"Dynamite (feat. Pretty Sister)",Nause,527503,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg
135,"Dancing On My Own","Calum Scott",526138,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
136,"Feel Me",Tyga,521824,https://open.spotify.com/track/2Cth0v1xri32oZ799rL3rl
137,"No Lie","Sean Paul",515620,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw
138,Don't,"Ed Sheeran",513638,https://open.spotify.com/track/6gTJaPuj8DT8RjuDJyBgzP
139,Sex,"Cheat Codes",512788,https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP
140,Neighbors,"J. Cole",511950,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy
141,Hello,Adele,511223,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw
142,"Me Llamas (feat. Maluma) - Remix","Piso 21",500739,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
143,"Ain't My Fault","Zara Larsson",498596,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ
144,Swang,"Rae Sremmurd",490987,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
145,Vacaciones,Wisin,487041,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE
146,"Give Me Love","Ed Sheeran",486976,https://open.spotify.com/track/0SuG9kyzGRpDqrCWtgD6Lq
147,Roses,"The Chainsmokers",483765,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y
148,"Lush Life","Zara Larsson",479224,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8
149,Stitches,"Shawn Mendes",475852,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q
150,"Rooting For You","London Grammar",475026,https://open.spotify.com/track/2nAAFnHiXRdWhsqoeqhhnr
151,PILLOWTALK,ZAYN,475010,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1
152,"Let Me Hold You (Turn Me On)","Dante Klein",474605,https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU
153,Touch,"Little Mix",471285,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
154,Reminder,"The Weeknd",471118,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
155,"Not Going Home",DVBBS,470805,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61
156,"Tenerife Sea","Ed Sheeran",469838,https://open.spotify.com/track/6vSwxzO2Qf4BinHSXRwZJe
157,"What Do You Mean?","Justin Bieber",468889,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
158,"September Song","JP Cooper",468404,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
159,"Borro Cassette",Maluma,468062,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN
160,"Wake Up Where You Are","State of Sound",465328,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE
161,"Andas En Mi Cabeza","Chino & Nacho",465279,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF
162,Immortal,"J. Cole",462846,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl
163,"Never Be Like You",Flume,457287,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr
164,"That's What I Like","Bruno Mars",451784,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
165,"Lose Yourself - Soundtrack Version",Eminem,450005,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ
166,"Oh Lord","MiC LOWRY",448845,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls
167,"Hotline Bling",Drake,446758,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6
168,Rockin’,"The Weeknd",445986,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE
169,"Miss You","James Hersey",445677,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje
170,"No Money",Galantis,445559,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd
171,"The Hills","The Weeknd",444899,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
