Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",7573141,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,4484617,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
3,Paris,"The Chainsmokers",3938474,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
4,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",3723591,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
5,"Scared to Be Lonely","Martin Garrix",3199324,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
6,"Chained To The Rhythm","Katy Perry",2996063,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
7,"Castle on the Hill","Ed Sheeran",2900769,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
8,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",2762042,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
9,"I Feel It Coming","The Weeknd",2591089,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
10,"Say You Won't Let Go","James Arthur",2545947,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
11,Starboy,"The Weeknd",2529306,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
12,Closer,"The Chainsmokers",2392987,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
13,"Call On Me - Ryan Riback Extended Remix",Starley,2360182,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
14,Issues,"Julia Michaels",2319293,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
15,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,2282682,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
16,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",2000112,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
17,"Bad Things (with Camila Cabello)","Machine Gun Kelly",1996155,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
18,Chantaje,Shakira,1958691,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
19,"Just Hold On","Steve Aoki",1953493,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
20,"How Far I'll Go - From ""Moana""","Alessia Cara",1928924,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
21,"Don't Wanna Know","Maroon 5",1894203,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
22,"Fake Love",Drake,1761642,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
