Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",7122914,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,Paris,"The Chainsmokers",3948527,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
3,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3641608,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
4,"Castle on the Hill","Ed Sheeran",3420993,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
5,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",3053882,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
6,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",2967051,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
7,Starboy,"The Weeknd",2731586,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
8,"Say You Won't Let Go","James Arthur",2608052,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
9,Closer,"The Chainsmokers",2539314,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
10,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,2514978,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
11,"I Feel It Coming","The Weeknd",2459298,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
12,"Don't Wanna Know","Maroon 5",2348635,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
13,"Call On Me - Ryan Riback Extended Remix",Starley,2231591,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
14,Chantaje,Shakira,2163878,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
15,"Just Hold On","Steve Aoki",2037983,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
16,"Fake Love",Drake,2022751,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
17,"Bad Things (with Camila Cabello)","Machine Gun Kelly",1994993,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
18,"Let Me Love You","DJ Snake",1940718,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
19,"24K Magic","Bruno Mars",1855984,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
20,"Scared to Be Lonely","Martin Garrix",1855175,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
21,"How Far I'll Go - From ""Moana""","Alessia Cara",1790824,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
22,"All Night","The Vamps",1627813,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
23,"One Dance",Drake,1595946,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
24,"Side To Side","Ariana Grande",1560940,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
25,Mercy,"Shawn Mendes",1540500,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
26,"Hear Me Now",Alok,1512304,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
27,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",1500462,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
28,"Solo Dance","Martin Jensen",1496988,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
29,"Black Beatles","Rae Sremmurd",1477876,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
30,"In the Name of Love","Martin Garrix",1472890,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
31,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",1436206,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
32,"Shed a Light","Robin Schulz",1412127,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
33,"Now and Later","Sage The Gemini",1393022,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd
34,"Reggaetón Lento (Bailemos)",CNCO,1373877,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
35,"All Time Low","Jon Bellion",1367735,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
36,"Love Me Now","John Legend",1365114,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
37,Issues,"Julia Michaels",1363042,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
38,T-Shirt,Migos,1343657,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
39,Starving,"Hailee Steinfeld",1329107,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
40,"My Way","Calvin Harris",1287589,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
41,"I Would Like","Zara Larsson",1281640,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
42,Weak,AJR,1275252,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
43,"Bounce Back","Big Sean",1234822,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
44,Alone,"Alan Walker",1208488,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
45,"All We Know","The Chainsmokers",1126371,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
46,Heathens,"Twenty One Pilots",1118252,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
47,"Scars To Your Beautiful","Alessia Cara",1116563,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
48,"By Your Side","Jonas Blue",1098946,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
49,"Treat You Better","Shawn Mendes",1088492,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
50,Caroline,Aminé,1079588,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g
51,"Don't Leave",Snakehips,1044256,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92
52,"El Amante","Nicky Jam",1016858,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
53,"iSpy (feat. Lil Yachty)",KYLE,972417,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
54,Safari,"J Balvin",950884,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
55,"Otra Vez (feat. J Balvin)","Zion & Lennox",937394,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
56,"Don't Let Me Down","The Chainsmokers",909386,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
57,Human,"Rag'n'Bone Man",909285,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
58,"Water Under the Bridge",Adele,892122,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y
59,"Sunset Lover","Petit Biscuit",883440,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
60,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",872127,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
61,"Lot to Learn","Luke Christopher",864839,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW
62,Photograph,"Ed Sheeran",862975,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
63,"I Got You","Bebe Rexha",855902,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
