Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",7419406,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,Paris,"The Chainsmokers",4115100,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
3,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3792324,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
4,"Castle on the Hill","Ed Sheeran",3438970,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
5,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",3221839,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
6,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",3152400,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
7,Starboy,"The Weeknd",2819430,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
8,"Say You Won't Let Go","James Arthur",2722644,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
9,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,2654562,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
10,Closer,"The Chainsmokers",2607363,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
11,"I Feel It Coming","The Weeknd",2545365,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
12,"Don't Wanna Know","Maroon 5",2404885,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
13,"Call On Me - Ryan Riback Extended Remix",Starley,2348939,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
14,Chantaje,Shakira,2258229,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
15,"Just Hold On","Steve Aoki",2132198,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
16,"Scared to Be Lonely","Martin Garrix",2117815,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
17,"Fake Love",Drake,2109060,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
18,"Bad Things (with Camila Cabello)","Machine Gun Kelly",2097902,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
19,"Let Me Love You","DJ Snake",1957629,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
20,"24K Magic","Bruno Mars",1907353,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
21,"How Far I'll Go - From ""Moana""","Alessia Cara",1888779,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
22,"All Night","The Vamps",1712607,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
23,"One Dance",Drake,1654476,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
24,"Side To Side","Ariana Grande",1632653,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
