Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",7093868,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"Castle on the Hill","Ed Sheeran",4007488,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
3,Starboy,"The Weeknd",3663324,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
4,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",3458474,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
5,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3417668,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
6,Closer,"The Chainsmokers",3036772,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
7,Paris,"The Chainsmokers",2981107,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
8,"Don't Wanna Know","Maroon 5",2749116,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
9,"Fake Love",Drake,2744910,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
10,"I Feel It Coming","The Weeknd",2733709,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
11,"Say You Won't Let Go","James Arthur",2685142,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
12,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,2481691,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
13,"Let Me Love You","DJ Snake",2454567,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
14,Chantaje,Shakira,2371020,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
15,"Call On Me - Ryan Riback Extended Remix",Starley,2368153,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
16,"24K Magic","Bruno Mars",2366891,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
17,"Just Hold On","Steve Aoki",2249499,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
18,"Black Beatles","Rae Sremmurd",2138249,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
19,"Bad Things (with Camila Cabello)","Machine Gun Kelly",2081761,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
20,"One Dance",Drake,1912209,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
21,"Side To Side","Ariana Grande",1878134,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
22,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",1869640,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
23,"In the Name of Love","Martin Garrix",1802254,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
24,Mercy,"Shawn Mendes",1758962,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
25,"All We Know","The Chainsmokers",1709112,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
26,"My Way","Calvin Harris",1612687,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
27,"All Night","The Vamps",1596399,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
28,"Hear Me Now",Alok,1575091,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
29,"I Would Like","Zara Larsson",1563903,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
30,"How Far I'll Go - From ""Moana""","Alessia Cara",1560607,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
31,"Now and Later","Sage The Gemini",1558247,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd
32,"Shed a Light","Robin Schulz",1524499,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
33,Starving,"Hailee Steinfeld",1509149,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
34,"Scars To Your Beautiful","Alessia Cara",1477334,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
35,"Love Me Now","John Legend",1457048,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
36,"By Your Side","Jonas Blue",1440734,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
37,Heathens,"Twenty One Pilots",1428210,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
38,"Reggaetón Lento (Bailemos)",CNCO,1410433,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
39,Alone,"Alan Walker",1380839,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
40,"Treat You Better","Shawn Mendes",1338883,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
41,"Don't Let Me Down","The Chainsmokers",1332822,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
42,"Solo Dance","Martin Jensen",1304742,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
43,"Bounce Back","Big Sean",1235036,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
44,Caroline,Aminé,1227875,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g
45,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",1220188,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
46,"The Greatest",Sia,1137153,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
47,"Broccoli (feat. Lil Yachty)",DRAM,1130616,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
48,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",1128761,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
49,Safari,"J Balvin",1115463,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
50,"Cheap Thrills",Sia,1110816,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
51,"All Time Low","Jon Bellion",1058310,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
52,Photograph,"Ed Sheeran",1044784,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
53,Human,"Rag'n'Bone Man",1029947,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
54,"Otra Vez (feat. J Balvin)","Zion & Lennox",980135,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
55,"The Mack",Nevada,952475,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
56,"Party Monster","The Weeknd",942391,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
57,"Make Me (Cry)","Noah Cyrus",938250,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP
58,"Water Under the Bridge",Adele,933081,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y
